🇨🇳央视,#genre#
海南卫视,http://220.164.192.48:50085/tsfile/live/1003_1.m3u8$小土豆•IPV4『线路21』
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8$小土豆•IPV4『线路22』
海南卫视,http://61.243.161.199:9901/tsfile/live/1064_1.m3u8$小土豆•IPV4『线路23』
海南卫视,http://123.166.61.70:8003/hls/63/index.m3u8$小土豆•IPV4『线路24』
海南卫视,http://223.166.234.9:7777/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路25』
海南卫视,http://60.210.100.54:352/tsfile/live/1000_1.m3u8$小土豆•IPV4『线路26』
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8$小土豆•IPV4『线路27』
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8$小土豆•IPV4『线路28』
海南卫视,http://222.241.154.37:9901/tsfile/live/23044_1.m3u8$小土豆•IPV4『线路29』
海南卫视,http://223.166.234.215:7777/tsfile/live/1055_1.m3u8$小土豆•IPV4『线路30』
海南卫视,http://61.157.139.15:9901/tsfile/live/2404_1.m3u8$小土豆•IPV4『线路31』
海南卫视,http://61.157.139.15:9901/tsfile/live/2404_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路32』
海南卫视,http://123.132.233.194:352/tsfile/live/1004_1.m3u8$小土豆•IPV4『线路33』
海南卫视,http://www.furymax.top:85/rtp/239.69.1.151:10542$小土豆•IPV4『线路34』
海南卫视,http://wouu.net:9977/udp/239.93.0.80:5140$小土豆•IPV4『线路35』
海南卫视,http://114.105.187.147:9901/tsfile/live/0114_1.m3u8$小土豆•IPV4『线路36』
海南卫视,http://113.236.31.149:9901/tsfile/live/1064_1.m3u8$小土豆•IPV4『线路37』
海南卫视,http://113.236.17.12:9901/tsfile/live/1064_1.m3u8$小土豆•IPV4『线路38』
海南卫视,http://14.212.185.71:9901/tsfile/live/1008_1.m3u8$小土豆•IPV4『线路39』
海南卫视,http://117.27.190.42:9998/tsfile/live/23273_1.m3u8$小土豆•IPV4『线路40』
海南卫视,http://175.10.230.91:8081/tsfile/live/1003_1.m3u8$小土豆•IPV4『线路41』
海南卫视,http://42.48.50.138:9002/tsfile/live/1009_1.m3u8$小土豆•IPV4『线路42』
海南卫视,http://117.27.190.42:9998/tsfile/live/23272_1.m3u8$小土豆•IPV4『线路43』
海南卫视,http://119.125.134.176:9901/tsfile/live/1000_1.m3u8$小土豆•IPV4『线路44』
海南卫视,http://223.166.234.149:7777/tsfile/live/1055_1.m3u8$小土豆•IPV4『线路45』
海南卫视,http://218.89.240.144:59901/tsfile/live/1000_1.m3u8$小土豆•IPV4『线路46』
海南卫视,http://223.166.234.114:7777/tsfile/live/1055_1.m3u8$小土豆•IPV4『线路47』
海南卫视,http://111.160.17.2:59901/tsfile/live/0001_35.m3u8$小土豆•IPV4『线路48』
海南卫视,http://119.62.11.48:9901/tsfile/live/0112_1.m3u8$小土豆•IPV4『线路49』
海南卫视,http://119.62.57.128:9901/tsfile/live/0112_1.m3u8$小土豆•IPV4『线路50』
海南卫视,http://119.62.57.8:9901/tsfile/live/0112_1.m3u8$小土豆•IPV4『线路51』
海南卫视,http://123.138.22.30:9901/tsfile/live/1008_1.m3u8$小土豆•IPV4『线路52』
海南卫视,http://112.234.21.109:9901/tsfile/live/1037_1.m3u8$小土豆•IPV4『线路53』
海南卫视,http://119.62.57.129:9901/tsfile/live/0112_1.m3u8$小土豆•IPV4『线路54』
海南卫视,http://119.62.59.201:9901/tsfile/live/0112_1.m3u8$小土豆•IPV4『线路55』
海南卫视,http://119.62.80.45:9901/tsfile/live/0112_1.m3u8$小土豆•IPV4『线路56』
海南卫视,http://221.213.69.82:9901/tsfile/live/0141_1.m3u8$小土豆•IPV4『线路57』
海南卫视,http://59.48.75.130:3052/tsfile/live/0141_1.m3u8$小土豆•IPV4『线路58』
海南卫视,http://61.138.128.226:19901/tsfile/live/1015_1.m3u8$小土豆•IPV4『线路59』
海南卫视,http://61.150.67.62:9901/tsfile/live/1022_1.m3u8$小土豆•IPV4『线路60』
海南卫视,http://218.13.170.98:9901/tsfile/live/1020_1.m3u8$小土豆•IPV4『线路61』
海南卫视,p3p://108.181.32.169:47512/64260fc10002a54fee070c525d0d5e83$小土豆•IPV4『线路62』
海南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226465/index.m3u8$小土豆•IPV4『线路63』
海南卫视,http://943b3b.tv.netsite.cc/proxy/200969914/200969914.m3u8$小土豆•IPV4『线路64』
海南卫视,http://943b3b.tv.netsite.cc/proxy/2019508840/2019508840.m3u8$小土豆•IPV4『线路65』
海南卫视,http://221.219.79.161:4000/udp/239.3.1.45:8304$小土豆•IPV4『线路66』
海南卫视,http://60.7.56.33:4000/udp/239.253.93.155:6323$小土豆•IPV4『线路67』
海南卫视,http://111.196.129.152:20000/udp/239.3.1.45:8304$小土豆•IPV4『线路68』
海南卫视,http://123.122.162.7:19999/udp/239.3.1.45:8304$小土豆•IPV4『线路69』
海南卫视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=hinws$小土豆•IPV4『线路70』
海南卫视,http://114.249.230.215:9888/udp/239.3.1.45:8304$小土豆•IPV4『线路71』
海南卫视,http://123.113.249.203:8888/udp/239.3.1.45:8304$小土豆•IPV4『线路72』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0384&tk=97475bb89d45$小土豆•IPV4『线路73』
海南卫视,http://221.222.162.206:8888/udp/239.3.1.45:8304$小土豆•IPV4『线路74』
海南卫视,http://123.113.187.204:8000/udp/239.3.1.45:8304$小土豆•IPV4『线路75』
海南卫视,http://111.196.135.75:8686/udp/239.3.1.45:8304$小土豆•IPV4『线路76』
海南卫视,http://119.36.148.115:59901/tsfile/live/1008_1.m3u8$小土豆•IPV4『线路77』
海南卫视,http://123.122.163.183:19999/udp/239.3.1.45:8304$小土豆•IPV4『线路78』
海南卫视,http://182.92.109.190:1668/72/72.php?id=hinws$小土豆•IPV4『线路79』
海南卫视,http://114.249.229.24:8888/udp/239.3.1.45:8304$小土豆•IPV4『线路80』
新疆卫视,http://222.134.245.16:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路1』
新疆卫视,http://222.134.245.16:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路2』
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$小土豆•IPV4『线路3』
新疆卫视,http://1.199.235.116:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路4』
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路5』
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8$小土豆•IPV4『线路6』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6615&tk=2894ccdba8fc$小土豆•IPV4『线路7』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1269&tk=2894ccdba8fc$小土豆•IPV4『线路8』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4842&tk=2894ccdba8fc$小土豆•IPV4『线路9』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1749&tk=2894ccdba8fc$小土豆•IPV4『线路10』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8337&tk=2894ccdba8fc$小土豆•IPV4『线路11』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4466&tk=2894ccdba8fc$小土豆•IPV4『线路12』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5122&tk=2894ccdba8fc$小土豆•IPV4『线路13』
新疆卫视,http://61.150.67.62:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路14』
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8$小土豆•IPV4『线路15』
新疆卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1593800523_-1493781639/wd-xinjiangwssd-600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=531262095&timezone=UTC&mtv_session=864a45b4901ac5ef45e66eda73f46964&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=2ecb1cbf330584c821ad5f41b74ff983$小土豆•IPV4『线路16』
新疆卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xjws$小土豆•IPV4『线路17』
新疆卫视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/p26.php?id=150$小土豆•IPV4『线路18』
新疆卫视,http://220.164.192.48:50085/tsfile/live/0111_1.m3u8$小土豆•IPV4『线路19』
新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路20』
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路21』
新疆卫视,http://123.7.110.43:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路22』
新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8$小土豆•IPV4『线路23』
新疆卫视,http://223.166.234.9:7777/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路24』
新疆卫视,http://60.210.100.54:352/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路25』
新疆卫视,http://112.101.78.50:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路26』
新疆卫视,http://223.166.234.215:7777/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路27』
新疆卫视,http://123.132.233.194:352/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路28』
新疆卫视,http://42.48.50.138:9002/tsfile/live/1008_1.m3u8$小土豆•IPV4『线路29』
新疆卫视,http://1b6467f415.iok.la:9931/tsfile/live/1090_1.m3u8$小土豆•IPV4『线路30』
新疆卫视,http://wouu.net:9977/udp/239.93.0.194:5140$小土豆•IPV4『线路31』
新疆卫视,http://182.32.204.113:3217/tsfile/live/1057_1.m3u8$小土豆•IPV4『线路32』
新疆卫视,http://61.156.228.12:8154/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路33』
新疆卫视,http://123.182.210.159:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路34』
新疆卫视,http://113.236.17.12:9901/tsfile/live/1061_1.m3u8$小土豆•IPV4『线路35』
新疆卫视,http://113.236.31.149:9901/tsfile/live/1061_1.m3u8$小土豆•IPV4『线路36』
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路37』
新疆卫视,http://58.220.219.14:9901/tsfile/live/0120_6.m3u8$小土豆•IPV4『线路38』
新疆卫视,http://222.217.230.192:8181/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路39』
新疆卫视,http://59.48.75.130:3052/tsfile/live/1004_1.m3u8$小土豆•IPV4『线路40』
新疆卫视,http://119.125.134.185:9902/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路41』
新疆卫视,http://223.166.234.149:7777/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路42』
新疆卫视,http://171.110.42.239:8181/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路43』
新疆卫视,http://222.217.230.195:8181/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路44』
新疆卫视,http://222.217.230.193:8181/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路45』
新疆卫视,http://183.66.13.82:60033/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路46』
新疆卫视,http://175.10.230.91:8081/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路47』
新疆卫视,http://110.80.17.38:9901/tsfile/live/0018_1.m3u8$小土豆•IPV4『线路48』
新疆卫视,http://119.125.134.176:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路49』
新疆卫视,http://61.150.67.62:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路50』
新疆卫视,http://61.243.161.199:9901/tsfile/live/1061_1.m3u8$小土豆•IPV4『线路51』
新疆卫视,http://60.208.61.2:352/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路52』
新疆卫视,http://223.166.234.114:7777/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路53』
新疆卫视,http://1.197.81.30:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路54』
新疆卫视,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路55』
新疆卫视,http://124.231.212.230:9999/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路56』
新疆卫视,http://144.52.160.109:9901/tsfile/live/1050_1.m3u8$小土豆•IPV4『线路57』
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路58』
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8$小土豆•IPV4『线路59』
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路60』
新疆卫视,http://61.156.228.12:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路61』
新疆卫视,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路62』
新疆卫视,http://jxcbn.ws-cdn.gitv.tv/hls/XJWS/index.m3u8?gMac=unknown&livodToken=5615f1db914b6aad92515d33126457a1664d2bac543a6e490d5428cf872c75e7_1720509372_604800&fromCDN=ws$小土豆•IPV4『线路63』
新疆卫视,http://jxcbn.ws-cdn.gitv.tv/hls/XJWS/index.m3u8?gMac=unknown&livodToken=2632bae4bf201f420bbafe547e72a8332465554cd64cb73443240121c97c7941_1720519050_604800&fromCDN=ws$小土豆•IPV4『线路64』
新疆卫视,http://qingcheng.pro:7890/udp/238.125.3.174:5140?$小土豆•IPV4『线路65』
新疆卫视,http://cdn.jdshipin.com:8880/ysp.php?id=xjws$小土豆•IPV4『线路66』
新疆卫视,http://943b3b.tv.netsite.cc/proxy/86832656/86832656.m3u8$小土豆•IPV4『线路67』
新疆卫视,http://123.138.22.30:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路68』
新疆卫视,http://123.130.84.106:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路69』
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路70』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4095&tk=97475bb89d45$小土豆•IPV4『线路71』
新疆卫视,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路72』
新疆卫视,http://nas.hssvm.com:8888/udp/225.1.1.35:5002$小土豆•IPV4『线路73』
新疆卫视,http://121.19.134.222:808/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路74』
新疆卫视,http://123.130.84.106:8154/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路75』
新疆卫视,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路76』
新疆卫视,http://113.25.252.226:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路77』
新疆卫视,http://1.198.67.47:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路78』
新疆卫视,http://123.52.110.108:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路79』
新疆卫视,http://36.99.206.63:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路80』
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路1』
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路2』
云南卫视,http://58.17.116.69:9908/tsfile/live/0001_19.m3u8$小土豆•IPV4『线路3』
云南卫视,http://58.17.116.69:9908/tsfile/live/0001_19.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路4』
云南卫视,http://221.224.4.170:1111/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路5』
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8$小土豆•IPV4『线路6』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2288&tk=2894ccdba8fc$小土豆•IPV4『线路7』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0060&tk=2894ccdba8fc$小土豆•IPV4『线路8』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1356&tk=2894ccdba8fc$小土豆•IPV4『线路9』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5280&tk=2894ccdba8fc$小土豆•IPV4『线路10』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7203&tk=2894ccdba8fc$小土豆•IPV4『线路11』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6464&tk=2894ccdba8fc$小土豆•IPV4『线路12』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9125&tk=2894ccdba8fc$小土豆•IPV4『线路13』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4713&tk=2894ccdba8fc$小土豆•IPV4『线路14』
云南卫视,http://61.150.67.62:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路15』
云南卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ynws$小土豆•IPV4『线路16』
云南卫视,http://itms4.sdlk.vip:6721/hls/247/index.m3u8$小土豆•IPV4『线路17』
云南卫视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/p26.php?id=482$小土豆•IPV4『线路18』
云南卫视,http://livetv.wqwqwq.sbs/itv/5000000011000031120.m3u8?cdn=bestzb$小土豆•IPV4『线路19』
云南卫视,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000011000031120.m3u8%3Fcdn%3Dbestzb$小土豆•IPV4『线路20』
云南卫视,http://219.159.194.244:8181/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路21』
云南卫视,http://222.218.158.141:8181/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路22』
云南卫视,http://101.65.33.225:9901/tsfile/live/0110_1.m3u8$小土豆•IPV4『线路23』
云南卫视,http://60.172.59.214:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路24』
云南卫视,http://123.7.110.43:9901/tsfile/live/0142_1.m3u8$小土豆•IPV4『线路25』
云南卫视,http://39.164.160.249:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路26』
云南卫视,http://220.164.192.48:50085/tsfile/live/0019_1.m3u8$小土豆•IPV4『线路27』
云南卫视,http://223.166.234.9:7777/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$小土豆•IPV4『线路28』
云南卫视,http://61.157.139.15:9901/tsfile/live/2401_1.m3u8$小土豆•IPV4『线路29』
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8$小土豆•IPV4『线路30』
云南卫视,http://113.236.31.149:9901/tsfile/live/1055_1.m3u8$小土豆•IPV4『线路31』
云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8$小土豆•IPV4『线路32』
云南卫视,http://112.101.78.50:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路33』
云南卫视,http://223.166.234.215:7777/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路34』
云南卫视,http://123.161.39.146:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路35』
云南卫视,http://60.187.244.165:9901/tsfile/live/1000_1.m3u8$小土豆•IPV4『线路36』
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路37』
云南卫视,http://60.12.183.46:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0$小土豆•IPV4『线路38』
云南卫视,http://wouu.net:9977/udp/239.93.1.174:5140$小土豆•IPV4『线路39』
云南卫视,http://58.220.219.14:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路40』
云南卫视,http://110.7.130.44:8096/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路41』
云南卫视,http://115.48.63.125:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路42』
云南卫视,http://61.138.128.226:19901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路43』
云南卫视,http://110.7.128.156:8096/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路44』
云南卫视,http://163.177.122.71:9901/tsfile/live/1077_1.m3u8$小土豆•IPV4『线路45』
云南卫视,http://183.3.134.56:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路46』
云南卫视,http://113.236.17.12:9901/tsfile/live/1055_1.m3u8$小土豆•IPV4『线路47』
云南卫视,http://115.48.61.41:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路48』
云南卫视,http://114.105.187.147:9901/tsfile/live/1032_1.m3u8$小土豆•IPV4『线路49』
云南卫视,http://115.48.60.104:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路50』
云南卫视,http://123.161.39.128:9901/tsfile/live/0119_1.m3u8$小土豆•IPV4『线路51』
